date,ticker,price
2014-03-05,PEP,81.11
2014-03-05,PM,81.07
2014-03-05,DIS,82.68
2014-03-05,GE,25.93
2014-03-05,ABBV,51.7
2014-03-05,MRK,56.88
2014-03-05,ORCL,39.5
2014-03-05,BA,128.79
2014-03-05,MA,78.2
2014-03-05,MMM,133.85
2014-03-05,MCD,95.02
2014-03-05,WMT,74.8
2014-03-05,IBM,187.14
2014-03-05,MO,36.95
2014-03-05,AMGN,126.19
2014-03-05,HON,94.66
2014-03-05,MDT,59.64
2014-03-05,BMY,56.61
2014-03-05,QCOM,76.67
2014-03-05,TXN,45.18
2014-03-05,ABT,39.79
2014-03-05,UNP,184.34
2014-03-05,GILD,82.87
2014-03-05,ACN,84.11
2014-03-05,UTX,117.41
2014-03-05,SLB,92.01
2014-03-05,GS,171.9
2014-03-05,PCLN,1370.43
2014-03-05,USB,41.44
2014-03-05,SBUX,71.3
2014-03-05,CAT,96.37
2014-03-05,LLY,59.43
2014-03-05,LMT,166.82
2014-03-05,UPS,97.08
2014-03-05,CELG,163.24
2014-03-05,COST,116.47
2014-03-05,NEE,90.65
2014-03-05,NKE,77.42
2014-03-05,CVS,73.18
2014-03-05,AXP,92.14
2014-03-05,MS,31.97
2014-03-05,TWX,68.48
2014-03-05,CHTR,127.41
2014-03-05,LOW,50.35
2014-03-05,BIIB,339.0
2014-03-05,CL,62.62
2014-03-05,MDLZ,34.33
2014-03-05,DUK,70.11
2014-03-05,COP,66.3
2014-03-05,WBA,68.48
2014-03-05,BLK,307.08
2014-03-05,AGN,224.55
2014-03-05,DHR,76.38
2014-03-05,GM,37.52
2014-03-05,GD,111.84
2014-03-05,AIG,50.89
2014-03-05,MET,52.09
2014-03-05,FDX,136.91
2014-03-05,BK,32.44
2014-03-05,RTN,100.69
2014-03-05,SO,42.22
2014-03-05,MON,112.91
2014-03-05,OXY,96.85
2014-03-05,SPG,164.11
2014-03-05,F,15.63
2014-03-05,COF,74.36
2014-03-05,EXC,30.28
2014-03-05,EMR,65.06
2014-03-05,HAL,56.19
2014-03-05,ALL,55.07
2014-03-05,KMI,32.2
2014-03-05,TGT,60.6
2014-03-05,FOXA,33.94
2014-03-05,FOX,33.03
2014-03-06,AAPL,530.75
2014-03-06,MSFT,38.15
2014-03-06,AMZN,372.16
2014-03-06,FB,70.84
2014-03-06,JNJ,92.89
2014-03-06,BRK_B,121.2
2014-03-06,XOM,93.76
2014-03-06,JPM,58.9
2014-03-06,GOOGL,1219.61
2014-03-06,BAC,17.35
2014-03-06,WFC,47.34
2014-03-06,PG,78.06
2014-03-06,CVX,114.85
2014-03-06,INTC,24.63
2014-03-06,PFE,32.46
2014-03-06,T,32.34
2014-03-06,V,223.86
2014-03-06,UNH,77.64
2014-03-06,HD,82.41
2014-03-06,C,49.71
2014-03-06,KO,38.47
2014-03-06,VZ,47.46
2014-03-06,CMCSA,52.11
2014-03-06,CSCO,21.82
2014-03-06,PEP,81.33
2014-03-06,PM,80.91
2014-03-06,DIS,83.34
2014-03-06,GE,26.22
2014-03-06,ABBV,52.04
2014-03-06,MRK,57.26
2014-03-06,ORCL,39.46
2014-03-06,BA,128.86
2014-03-06,MA,77.63
2014-03-06,MMM,134.08
2014-03-06,MCD,95.58
2014-03-06,WMT,74.88
2014-03-06,IBM,187.64
2014-03-06,MO,36.89
2014-03-06,AMGN,124.19
2014-03-06,HON,94.75
2014-03-06,MDT,59.77
2014-03-06,BMY,55.56
2014-03-06,QCOM,77.0
2014-03-06,TXN,45.68
2014-03-06,ABT,39.73
2014-03-06,UNP,185.86
2014-03-06,GILD,79.92
2014-03-06,ACN,83.8
2014-03-06,UTX,117.76
2014-03-06,SLB,92.75
2014-03-06,GS,172.6
2014-03-06,PCLN,1364.4
2014-03-06,USB,41.65
2014-03-06,SBUX,72.69
2014-03-06,CAT,97.6
2014-03-06,LLY,58.72
2014-03-06,LMT,166.84
2014-03-06,UPS,97.86
2014-03-06,CELG,156.61
2014-03-06,COST,113.26
2014-03-06,NEE,90.74
2014-03-06,NKE,78.22
2014-03-06,CVS,73.22
2014-03-06,AXP,93.52
2014-03-06,MS,31.84
2014-03-06,TWX,68.93
2014-03-06,CHTR,126.64
2014-03-06,LOW,50.09
2014-03-06,BIIB,340.69
2014-03-06,CL,63.02
2014-03-06,MDLZ,34.88
2014-03-06,DUK,70.03
2014-03-06,COP,66.39
2014-03-06,WBA,66.71
2014-03-06,BLK,311.11
2014-03-06,AGN,213.95
2014-03-06,DHR,76.88
2014-03-06,GM,37.54
2014-03-06,GD,111.45
2014-03-06,AIG,51.26
2014-03-06,MET,52.37
2014-03-06,FDX,137.29
2014-03-06,BK,32.76
2014-03-06,RTN,100.49
2014-03-06,SO,42.04
2014-03-06,MON,113.74
2014-03-06,OXY,96.27
2014-03-06,SPG,163.57
2014-03-06,F,15.67
2014-03-06,COF,75.03
2014-03-06,EXC,29.81
2014-03-06,EMR,65.05
2014-03-06,HAL,56.92
2014-03-06,ALL,55.17
2014-03-06,KMI,32.29
2014-03-06,TGT,60.74
2014-03-06,FOXA,34.34
2014-03-06,FOX,33.46
2014-03-07,AAPL,530.44
2014-03-07,MSFT,37.9
2014-03-07,AMZN,372.06
2014-03-07,FB,69.8
2014-03-07,JNJ,93.32
2014-03-07,BRK_B,122.67
2014-03-07,XOM,94.99
2014-03-07,JPM,59.4
2014-03-07,GOOGL,1214.79
2014-03-07,BAC,17.33
2014-03-07,WFC,47.95
2014-03-07,PG,78.38
2014-03-07,CVX,115.08
2014-03-07,INTC,24.64
2014-03-07,PFE,32.43
2014-03-07,T,32.54
2014-03-07,V,225.56
2014-03-07,UNH,77.4
2014-03-07,HD,82.55
2014-03-07,C,49.62
2014-03-07,KO,38.55
2014-03-07,VZ,47.15
2014-03-07,CMCSA,51.63
2014-03-07,CSCO,21.73
2014-03-07,PEP,81.56
2014-03-07,PM,80.34
2014-03-07,DIS,82.21
2014-03-07,GE,26.13
2014-03-07,ABBV,51.46
2014-03-07,MRK,57.47
2014-03-07,ORCL,38.83
2014-03-07,BA,128.54
2014-03-07,MA,77.94
2014-03-07,MMM,134.11
2014-03-07,MCD,95.5
2014-03-07,WMT,74.58
2014-03-07,IBM,187.68
2014-03-07,MO,36.81
2014-03-07,AMGN,122.26
2014-03-07,HON,95.44
2014-03-07,MDT,59.91
2014-03-07,BMY,55.83
2014-03-07,QCOM,76.79
2014-03-07,TXN,45.85
2014-03-07,ABT,39.57
2014-03-07,UNP,187.57
2014-03-07,GILD,79.58
2014-03-07,ACN,83.93
2014-03-07,UTX,118.31
2014-03-07,SLB,92.98
2014-03-07,GS,174.26
2014-03-07,PCLN,1358.04
2014-03-07,USB,42.17
2014-03-07,SBUX,73.07
2014-03-07,CAT,97.05
2014-03-07,LLY,58.59
2014-03-07,LMT,166.57
2014-03-07,UPS,98.22
2014-03-07,CELG,156.56
2014-03-07,COST,113.5
2014-03-07,NEE,91.8
2014-03-07,NKE,79.46
2014-03-07,CVS,73.48
2014-03-07,AXP,93.86
2014-03-07,MS,32.21
2014-03-07,TWX,68.3
2014-03-07,CHTR,127.0
2014-03-07,LOW,50.42
2014-03-07,BIIB,328.75
2014-03-07,CL,63.13
2014-03-07,MDLZ,35.08
2014-03-07,DUK,70.06
2014-03-07,COP,66.51
2014-03-07,WBA,67.21
2014-03-07,BLK,310.79
2014-03-07,AGN,213.18
2014-03-07,DHR,77.43
2014-03-07,GM,37.69
2014-03-07,GD,111.49
2014-03-07,AIG,51.25
2014-03-07,MET,53.15
2014-03-07,FDX,137.43
2014-03-07,BK,33.51
2014-03-07,RTN,101.27
2014-03-07,SO,42.1
2014-03-07,MON,114.08
2014-03-07,OXY,97.13
2014-03-07,SPG,161.71
2014-03-07,F,15.62
2014-03-07,COF,75.01
2014-03-07,EXC,29.82
2014-03-07,EMR,65.6
2014-03-07,HAL,56.2
2014-03-07,ALL,55.71
2014-03-07,KMI,32.0
2014-03-07,TGT,60.75
2014-03-07,FOXA,33.91
